,time,lat,lon,delta,dist,heading,rad_heading,m/s,knots
1212,2021-10-30 03:45:14,-33.827357087284326553,151.28435921855270863,1.0,4.300063075170202,91.48672695005898,1.5967446071515592,4.300063075170202,8.358651808291146
1213,2021-10-30 03:45:15,-33.8273551594465971,151.28440506756305695,1.0,4.2496841596533965,87.11580263849595,1.5204575865593177,4.2496841596533965,8.260723055637296
1214,2021-10-30 03:45:16,-33.827357087284326553,151.28445066511631012,1.0,4.226436106998125,92.90010130743238,1.6214126432509839,4.226436106998125,8.215532467971663
1215,2021-10-30 03:45:17,-33.827359769493341446,151.28449919633567333,1.0,4.502436317865995,93.78872228232304,1.6369220050651077,4.502436317865995,8.752033821865908
1216,2021-10-30 03:45:18,-33.82736882194876671,151.28455149941146374,1.0,4.94478051958057,101.71602616599466,1.7752795586413113,4.94478051958057,9.611881944303574
1217,2021-10-30 03:45:19,-33.827379969879984856,151.28460112027823925,1.0,4.756985153100433,105.0663872201146,1.833754390166292,4.756985153100433,9.246837047943357
1218,2021-10-30 03:45:20,-33.827383406460285187,151.28465409390628338,1.0,4.918627015704608,94.44477083229812,1.6483722123151074,4.918627015704608,9.561043612715308
1219,2021-10-30 03:45:21,-33.827389609068632126,151.28469876945018768,1.0,4.192504796838281,99.44495097357547,1.7356418189732323,4.192504796838281,8.149575294305311
1220,2021-10-30 03:45:22,-33.82740084081888199,151.28472852520644665,1.0,3.0231571429135555,114.3362999126519,1.9955448880234807,3.0231571429135555,5.876545873309657
1221,2021-10-30 03:45:23,-33.82742011919617653,151.2847353145480156,1.0,2.2287939451806547,163.6209933877269,2.8557250599997057,2.2287939451806547,4.3324277375757445
1222,2021-10-30 03:45:24,-33.827436966821551323,151.2847342249006033,1.0,1.871446749303852,-176.9102919134251,-3.0876670745535675,1.871446749303852,3.6378005349537967
1223,2021-10-30 03:45:25,-33.827452054247260094,151.28473087213933468,1.0,1.7020238869015991,-169.4931597747696,-2.95821369767854,1.7020238869015991,3.308468920410352
